Rodage_U,V1_torque,Rodage_I,V2_torque,SnapRingMidPointForce,Premier angle,SnapRingPeakForce,Deuxième angle,Vissage_M8_torque,Capuchon_insertion,StartLinePeakForce,Vissage_M8_angle_log,SnapRingFinalStroke_exp,Binar OP130_Resultat_Global_v
11.98,1,119.08,1,96.44,174.3,161.58,152.5,12.14,0.0,24.76,3.1570004211501135,474491.98242599616,0
11.97,0,113.37,0,95.28,168.2,149.73,160.5,12.22,1.0,20.59,2.9069010598473755,465096.4116686539,0
11.97,0,106.81,0,82.59,167.4,144.01,169.4,12.3,1.0,18.31,3.1945831322991562,498819.7065866096,0
11.97,0,107.2,0,83.38,165.6,149.7,147.0,12.35,1.0,19.09,2.5952547069568657,503832.9279826815,0
11.97,1,112.72,1,99.82,148.1,150.15,165.5,12.23,0.0,25.91,2.856470206220483,380788.7353793437,0
11.97,0,113.25,0,87.46,171.7,146.79,196.1,12.3,1.0,21.58,3.0726933146901194,465096.4116686539,0
11.97,1,105.86,1,100.62,154.1,150.64,176.1,12.33,0.0,25.45,2.747270914255491,348014.70026317565,0
11.97,1,113.25,1,100.29,151.0,160.36,162.1,12.28,0.0,26.7,2.5726122302071057,327747.9018738116,0
11.97,0,117.06,0,85.82,148.6,146.79,163.8,12.29,1.0,19.34,2.8678989020441064,493856.3675768817,0
11.97,0,110.29,0,105.02,146.1,147.79,136.5,12.35,1.0,25.05,2.2925347571405443,488942.41461545986,0
11.97,1,110.8,1,103.06,129.8,172.66,170.4,12.15,0.0,24.87,3.202746442938317,474491.98242599616,0
11.97,1,117.89,1,100.02,179.2,162.29,156.6,12.24,1.0,24.87,2.772588722239781,380788.7353793437,0
11.98,1,109.53,1,106.17,152.0,161.11,161.4,12.18,0.0,26.0,2.8449093838194073,400312.1913298826,0
11.97,1,113.91,1,103.07,174.9,158.29,158.1,12.17,0.0,21.74,2.6946271807700692,479260.7061294755,0
11.98,1,108.04,1,101.5,132.9,165.24,163.0,12.33,1.0,24.9,3.152736022363656,362217.44961124816,0
11.98,1,109.11,1,98.61,166.7,156.45,168.0,12.24,0.0,24.23,2.772588722239781,404335.3957385773,0
11.97,1,110.16,1,93.32,165.5,165.61,150.6,12.24,0.0,25.08,3.131136910560194,474491.98242599616,0
11.97,0,109.64,0,102.42,181.9,150.3,148.6,12.17,1.0,23.88,2.791165107812717,455886.88567734644,0
11.97,1,116.76,1,109.39,154.4,156.39,186.7,12.17,1.0,26.05,3.822098297900159,369534.7274744691,0
11.97,1,105.83,1,96.17,181.1,164.59,162.4,12.32,0.0,24.65,2.6741486494265287,337729.31147962186,0
11.98,1,113.0,1,99.48,165.5,165.65,193.8,12.32,0.0,22.92,2.8273136219290276,474491.98242599616,0
11.97,1,116.71,1,93.76,144.8,167.33,175.5,12.34,0.0,24.77,2.4069451083182885,392385.4788500711,0
11.97,0,110.54,0,84.44,153.0,150.68,136.2,12.23,1.0,18.51,2.70805020110221,488942.41461545986,0
11.97,0,108.43,0,101.66,169.1,140.2,163.7,12.16,1.0,23.72,3.077312260546414,469770.7083161708,0
11.98,1,104.91,1,96.66,155.4,175.43,167.6,12.25,0.0,23.96,2.9391619220655967,396329.0184739155,0
11.97,0,112.56,0,81.82,155.9,150.18,148.2,12.18,1.0,19.03,3.2846635654062037,493856.3675768817,0
11.97,1,115.7,1,95.62,159.2,153.69,132.3,12.32,1.0,25.43,3.068052935133617,365857.7955006423,0
11.97,0,111.93,0,96.96,158.0,144.71,164.4,12.26,1.0,23.22,2.4336133554004498,460468.6250498847,0
11.97,0,125.01,0,100.79,144.1,153.51,149.0,12.21,1.0,21.26,2.6100697927420065,484077.356302953,0
11.97,1,111.58,1,100.58,180.8,147.67,182.7,12.36,0.0,24.78,2.785011242238338,380788.7353793437,0
11.97,1,113.01,1,96.26,128.8,161.2,160.6,12.27,0.0,26.37,2.8449093838194073,388481.17810109997,0
11.98,1,112.19,1,109.52,140.1,151.31,165.5,12.17,0.0,28.65,3.0007198150650303,344551.8961378237,0
11.97,1,115.0,1,96.19,145.6,165.79,163.4,12.29,1.0,24.08,2.797281334830153,384615.72579367505,0
11.97,0,113.75,0,89.9,169.5,134.15,158.6,12.24,1.0,21.66,2.653241964607215,503832.9279826815,0
11.97,1,112.29,1,96.19,156.2,152.25,150.0,12.18,0.0,20.75,2.8154087194227095,474491.98242599616,0
11.97,0,113.52,0,101.05,192.4,153.32,191.0,12.34,1.0,21.78,3.3568971227655755,465096.4116686539,0
11.97,1,117.73,1,99.96,191.5,161.96,151.1,12.23,0.0,21.96,2.766319109226186,469770.7083161708,0
11.97,1,117.15,1,97.53,161.7,151.47,162.5,12.31,0.0,25.13,2.9601050959108397,396329.0184739155,0
11.97,0,110.23,0,110.18,149.1,155.37,144.2,12.23,1.0,25.19,2.5726122302071057,460468.6250498847,0
11.97,1,108.0,1,94.23,164.4,147.02,168.9,12.27,0.0,23.6,2.6946271807700692,396329.0184739155,0
11.97,0,112.16,0,82.86,186.9,142.12,178.3,12.38,1.0,19.7,1.9740810260220096,498819.7065866096,0
11.97,0,112.09,0,81.82,197.9,150.2,197.3,12.28,1.0,19.73,3.2846635654062037,498819.7065866096,0
11.97,1,111.72,1,104.69,156.0,171.33,159.4,12.19,0.0,26.36,2.8273136219290276,392385.4788500711,0
11.98,1,110.18,1,100.63,169.8,168.42,147.2,12.41,0.0,24.11,3.1441522786722644,479260.7061294755,0
11.97,1,109.43,1,103.06,141.5,161.32,165.4,12.16,0.0,24.07,2.785011242238338,484077.356302953,0
11.97,0,112.71,0,82.65,174.5,141.77,166.5,12.32,1.0,19.17,2.8213788864092133,503832.9279826815,0
11.97,1,114.92,1,98.51,174.0,158.77,168.5,12.28,0.0,25.72,3.068052935133617,351512.3061485672,0
11.97,0,125.48,0,84.13,156.5,149.53,179.6,12.27,1.0,18.89,2.4849066497880004,498819.7065866096,0
11.97,1,113.25,1,100.53,197.8,146.08,141.7,12.35,0.0,26.19,2.322387720290225,380788.7353793437,0
11.97,1,116.54,1,98.76,152.8,154.77,152.6,12.29,0.0,22.69,2.5416019934645457,493856.3675768817,0
11.97,1,109.92,1,96.37,149.3,163.75,151.6,12.36,1.0,25.74,2.6878474937846906,362217.44961124816,0
11.97,1,112.3,1,100.91,163.4,174.99,148.8,12.34,0.0,25.05,2.580216829592325,469770.7083161708,0
11.97,1,117.28,1,103.16,183.4,165.17,130.0,12.41,1.0,26.4,2.3702437414678603,365857.7955006423,1
11.98,1,119.39,1,104.92,149.1,176.94,171.1,12.3,0.0,22.33,2.833213344056216,469770.7083161708,0
11.97,1,111.72,1,109.0,134.6,159.59,143.0,12.3,1.0,27.67,2.580216829592325,369534.7274744691,0
11.97,1,111.64,1,95.31,164.5,171.19,157.1,12.26,0.0,22.87,2.7343675094195836,396329.0184739155,0
11.97,1,113.75,1,92.77,166.2,149.81,145.8,12.22,0.0,21.09,2.8390784635086144,484077.356302953,0
11.97,1,111.12,1,90.68,165.1,166.47,165.1,12.27,0.0,22.72,2.5572273113676265,396329.0184739155,0
11.97,1,109.9,1,105.0,197.9,163.78,169.1,12.28,0.0,27.55,2.6390573296152584,376999.82415587525,0
11.97,0,115.49,0,99.99,139.4,145.21,161.2,12.4,1.0,22.91,2.2512917986064953,488942.41461545986,1
11.97,0,114.12,0,84.64,147.2,152.63,161.0,12.34,1.0,18.95,2.9069010598473755,498819.7065866096,0
11.97,1,106.66,1,108.86,154.1,139.13,156.1,12.31,1.0,26.65,3.2308043957334744,380788.7353793437,0
11.97,1,115.51,1,102.93,163.3,173.03,143.1,12.1,0.0,24.44,3.9357395320454622,469770.7083161708,0
11.97,1,117.52,1,91.95,138.2,166.41,151.7,12.33,1.0,26.66,3.2771447329921766,369534.7274744691,0
11.97,0,114.37,0,100.89,159.1,145.17,160.6,12.27,1.0,20.6,2.791165107812717,484077.356302953,0
11.97,1,111.73,1,104.13,136.3,163.24,177.6,12.25,0.0,25.64,2.7788192719904172,344551.8961378237,0
11.98,1,112.23,1,107.89,172.8,161.95,146.6,12.21,0.0,26.88,2.6741486494265287,400312.1913298826,0
11.97,1,105.73,1,107.66,155.6,168.73,173.7,12.23,0.0,26.93,2.72785282839839,337729.31147962186,0
11.97,0,121.68,0,101.94,146.5,138.04,169.2,12.26,1.0,24.37,2.970414465569701,460468.6250498847,0
11.97,1,113.69,1,99.43,181.5,138.15,197.5,12.36,0.0,28.02,2.5572273113676265,337729.31147962186,0
11.97,0,112.85,0,95.56,182.8,152.94,180.4,12.2,1.0,22.59,3.1354942159291497,469770.7083161708,0
11.97,1,112.97,1,99.67,165.5,148.11,170.2,12.37,0.0,20.96,2.33214389523559,474491.98242599616,0
11.97,1,115.76,1,87.73,155.3,151.1,147.7,12.24,0.0,25.77,2.631888840136646,400312.1913298826,0
11.97,0,111.65,0,99.4,197.7,134.01,183.7,12.31,1.0,21.12,2.5416019934645457,469770.7083161708,0
11.98,1,111.98,1,99.75,156.3,163.48,157.0,12.26,0.0,25.29,2.533696813957432,396329.0184739155,0
11.97,0,118.18,0,102.95,148.4,149.78,151.5,12.33,1.0,24.84,2.424802725718295,460468.6250498847,0
11.98,1,108.85,1,94.68,175.2,172.95,180.9,12.26,0.0,24.81,2.791165107812717,392385.4788500711,0
11.97,1,111.36,1,99.69,166.3,153.94,178.5,12.23,1.0,25.09,3.856510295497887,373248.61322898994,0
11.97,1,115.75,1,100.43,167.5,150.8,164.6,12.24,0.0,25.45,3.086486636822455,380788.7353793437,0
11.97,0,114.92,0,95.56,156.4,151.18,146.9,12.23,1.0,21.55,2.6946271807700692,488942.41461545986,0
11.97,1,116.38,1,106.56,174.8,179.0,176.0,12.18,0.0,24.7,3.1986731175506815,469770.7083161708,0
11.97,1,114.08,1,96.67,164.3,148.41,128.5,12.29,0.0,25.39,2.468099531471619,351512.3061485672,0
11.98,1,115.49,1,104.44,158.4,182.41,178.9,12.18,0.0,28.08,2.8735646395797834,474491.98242599616,0
11.97,0,110.93,0,91.58,139.8,135.25,157.5,12.25,1.0,20.73,2.6741486494265287,498819.7065866096,0
11.98,0,112.71,0,101.86,138.5,152.32,139.2,12.27,1.0,24.14,2.6390573296152584,484077.356302953,0
11.97,1,114.75,1,104.26,155.4,173.38,188.8,12.17,0.0,21.65,3.005682604407159,469770.7083161708,0
11.97,1,118.22,1,111.49,163.7,165.99,154.9,12.17,0.0,27.51,2.8273136219290276,348014.70026317565,0
11.97,1,109.18,1,106.63,154.1,155.14,186.2,12.25,0.0,27.84,2.617395832834079,384615.72579367505,0
11.97,0,110.98,0,104.79,148.9,148.8,157.5,12.15,1.0,26.3,3.1654750481410856,455886.88567734644,0
11.97,0,111.22,0,91.3,153.3,153.6,157.3,12.23,1.0,21.63,3.0204248861443626,508896.533091413,0
11.97,1,113.92,1,103.59,162.6,179.1,164.1,12.25,0.0,25.01,2.9652730660692823,474491.98242599616,0
11.97,1,110.18,1,95.16,149.7,158.31,141.2,12.35,0.0,25.07,2.4159137783010487,400312.1913298826,0
11.97,1,108.76,1,96.68,167.0,142.5,142.6,12.36,1.0,26.08,2.833213344056216,376999.82415587525,0
11.98,0,112.07,0,99.23,172.2,158.09,148.0,12.26,1.0,21.94,2.6741486494265287,479260.7061294755,0
11.97,1,115.49,1,103.58,176.0,168.64,173.8,12.17,0.0,22.46,2.7343675094195836,469770.7083161708,0
11.97,0,111.3,0,93.34,164.4,140.4,197.9,12.27,1.0,21.4,3.044522437723423,469770.7083161708,0
11.97,1,110.26,1,104.41,168.3,151.56,180.8,12.34,0.0,25.83,2.5257286443082556,351512.3061485672,0
11.97,1,111.27,1,103.69,159.1,171.85,168.6,12.2,0.0,25.42,2.884800712846709,479260.7061294755,0
11.97,0,110.08,0,99.31,143.8,151.73,150.5,12.24,1.0,22.22,2.714694743820879,484077.356302953,0
11.97,0,111.55,0,100.67,153.7,134.81,179.6,12.3,1.0,22.34,2.9444389791664403,469770.7083161708,0
11.97,0,110.23,0,85.68,174.3,143.71,158.7,12.21,1.0,18.2,2.6461747973841225,493856.3675768817,0
11.97,0,112.28,0,82.41,179.1,144.5,133.3,12.23,1.0,18.36,2.624668592163159,498819.7065866096,0
11.97,1,115.51,1,94.21,138.3,162.3,150.5,12.27,0.0,22.81,3.2809112157876537,392385.4788500711,0
11.97,1,112.1,1,100.81,148.4,157.41,147.5,12.26,1.0,26.15,2.8273136219290276,369534.7274744691,0
11.97,1,115.18,1,95.43,147.5,143.68,146.1,12.23,0.0,23.51,3.242592351485517,400312.1913298826,0
11.97,1,114.57,1,98.26,159.6,152.76,154.6,12.35,0.0,24.95,2.833213344056216,327747.9018738116,0
11.97,1,111.18,1,97.0,158.9,157.64,197.5,12.32,0.0,23.14,2.7536607123542622,327747.9018738116,0
11.97,1,108.79,1,102.16,183.9,163.76,181.9,12.23,1.0,24.88,2.797281334830153,373248.61322898994,0
11.97,1,110.46,1,99.27,148.3,166.42,164.9,12.13,0.0,27.17,3.6270040503958487,408399.0340237931,0
11.98,0,109.56,1,100.87,197.8,162.67,164.2,12.25,0.0,26.35,2.5877640352277083,373248.61322898994,0
11.97,1,111.86,1,107.84,140.1,179.74,157.3,12.36,0.0,26.51,3.126760535960395,465096.4116686539,0
11.97,1,113.51,1,87.14,167.9,165.13,143.0,12.09,0.0,21.24,3.634951112088381,396329.0184739155,0
11.97,1,113.95,1,101.35,144.7,161.18,170.9,12.34,1.0,24.59,2.6741486494265287,365857.7955006423,0
11.98,1,109.49,1,88.41,150.0,151.55,142.5,12.23,0.0,22.67,3.2809112157876537,400312.1913298826,0
11.97,1,110.51,1,89.24,164.8,159.46,163.6,12.27,0.0,24.0,2.341805806147327,400312.1913298826,0
11.97,1,114.87,1,105.29,165.0,167.59,195.5,12.29,0.0,23.64,3.039749158970765,484077.356302953,0
11.97,0,113.2,0,81.95,197.8,151.89,147.1,12.27,1.0,18.45,2.617395832834079,498819.7065866096,0
11.97,0,109.13,0,95.63,193.9,141.2,147.4,12.24,1.0,21.29,2.6741486494265287,469770.7083161708,0
11.97,1,114.38,1,100.36,155.8,163.7,176.6,12.29,0.0,25.64,3.6838669122903918,376999.82415587525,0
11.97,1,115.02,1,99.13,148.2,160.43,140.1,12.34,0.0,23.17,2.6461747973841225,484077.356302953,0
11.97,1,116.61,1,103.45,155.3,180.87,176.8,12.12,0.0,25.14,2.7013612129514133,465096.4116686539,0
11.97,0,115.88,0,81.27,191.2,145.78,150.2,12.22,1.0,18.56,2.714694743820879,503832.9279826815,0
11.98,1,115.23,1,99.59,158.3,178.6,151.9,12.23,0.0,25.57,3.4372078191851885,479260.7061294755,0
11.97,1,111.46,1,101.92,151.7,154.76,148.8,12.23,0.0,25.86,2.714694743820879,484077.356302953,0
11.97,1,113.23,1,98.67,162.4,156.54,171.4,12.19,0.0,22.14,2.975529566236472,488942.41461545986,0
11.97,0,110.44,0,83.82,153.1,141.23,149.7,12.22,1.0,17.49,2.8390784635086144,498819.7065866096,0
11.97,1,110.54,1,92.62,153.6,159.55,146.6,12.29,0.0,25.73,2.3608540011180215,400312.1913298826,0
11.98,1,114.94,1,100.48,175.1,163.57,173.3,12.29,1.0,27.09,2.468099531471619,369534.7274744691,0
11.97,1,115.26,1,101.88,147.0,182.64,161.6,12.2,0.0,23.79,2.6026896854443837,469770.7083161708,0
11.97,1,110.75,1,93.77,139.2,152.68,153.8,12.28,0.0,22.09,3.077312260546414,404335.3957385773,0
11.97,0,110.49,0,88.48,130.3,147.24,162.9,12.21,1.0,20.39,2.8449093838194073,469770.7083161708,0
11.97,1,113.89,1,91.38,144.2,139.43,131.7,12.27,1.0,22.86,2.9391619220655967,380788.7353793437,0
11.97,0,110.78,0,103.58,149.8,155.51,135.6,12.34,1.0,23.36,3.2386784521643803,484077.356302953,0
11.97,0,124.48,0,100.79,162.7,153.27,147.1,12.18,1.0,22.56,2.9601050959108397,484077.356302953,0
11.97,1,111.17,1,96.38,138.5,154.89,166.8,12.26,0.0,23.57,2.747270914255491,388481.17810109997,0
11.97,0,110.54,0,79.7,152.6,148.07,133.2,12.33,1.0,19.31,2.2300144001592104,498819.7065866096,0
11.97,1,115.47,1,104.15,156.0,172.55,146.7,12.21,0.0,26.12,2.91235066461494,408399.0340237931,0
11.97,1,114.82,1,103.64,178.1,160.51,173.5,12.31,1.0,25.62,2.72785282839839,362217.44961124816,0
11.97,1,110.08,1,108.76,157.2,158.31,146.8,12.26,0.0,25.54,2.7343675094195836,337729.31147962186,0
11.97,1,114.64,1,107.67,156.4,166.08,175.9,12.14,0.0,25.34,3.250374491927572,484077.356302953,0
11.97,1,117.25,1,101.37,183.2,169.01,164.9,12.21,0.0,22.55,3.173878458937465,479260.7061294755,0
11.97,0,110.68,0,101.96,162.7,144.57,168.5,12.34,1.0,23.99,2.631888840136646,469770.7083161708,0
11.97,0,116.09,0,96.47,165.9,133.76,178.5,12.3,1.0,22.47,2.388762789235098,469770.7083161708,0
11.97,1,114.7,1,103.34,151.5,158.62,164.6,12.27,1.0,24.06,2.5649493574615367,369534.7274744691,0
11.97,1,114.69,1,97.39,156.8,171.0,149.6,12.22,0.0,25.39,2.7536607123542622,474491.98242599616,0
11.97,1,123.62,1,91.66,148.4,164.08,145.8,12.29,0.0,25.03,2.6026896854443837,392385.4788500711,0
11.97,0,111.9,1,100.03,197.9,142.64,165.7,12.36,0.0,26.5,2.6946271807700692,388481.17810109997,0
11.97,1,111.14,1,96.0,156.8,165.39,170.7,12.21,0.0,24.44,2.5572273113676265,396329.0184739155,0
11.97,0,108.5,0,91.53,140.3,140.5,146.9,12.31,1.0,21.41,2.5416019934645457,498819.7065866096,0
11.97,0,115.06,0,102.2,162.9,148.73,195.4,12.25,1.0,21.19,2.6741486494265287,465096.4116686539,0
11.97,1,112.02,1,103.78,152.1,170.34,142.8,12.33,0.0,25.6,3.676300671907076,392385.4788500711,0
11.97,1,113.87,1,94.48,158.3,150.88,138.5,12.23,0.0,22.68,2.8791984572980396,404335.3957385773,0
11.97,1,109.87,1,107.12,168.1,140.82,149.0,12.32,1.0,25.8,3.122364924487357,376999.82415587525,0
11.97,0,109.92,0,78.52,172.0,148.17,193.1,12.33,1.0,16.46,2.6390573296152584,498819.7065866096,0
11.97,1,112.53,1,105.97,173.3,177.96,150.8,12.19,0.0,24.25,3.139832617527748,474491.98242599616,0
11.97,1,116.88,1,112.38,149.0,163.13,167.9,12.25,0.0,26.24,2.4849066497880004,408399.0340237931,0
11.97,1,111.89,1,99.4,192.2,145.81,167.5,12.2,1.0,27.01,2.9601050959108397,380788.7353793437,0
11.97,1,115.37,1,101.35,187.1,156.32,152.0,12.34,1.0,25.1,2.667228206581955,358613.3257686633,0
11.97,1,113.23,1,103.42,189.7,163.83,165.7,12.19,0.0,25.44,2.8791984572980396,484077.356302953,0
11.97,1,125.35,1,100.99,171.7,156.42,163.0,12.27,0.0,21.89,3.629660094453965,484077.356302953,0
11.97,1,108.75,1,97.51,149.9,150.11,157.0,12.26,0.0,25.92,2.9014215940827497,400312.1913298826,0
11.97,0,110.08,0,100.17,181.3,132.25,150.2,12.26,1.0,20.09,2.617395832834079,460468.6250498847,0
11.97,0,109.27,0,99.79,139.3,150.47,149.8,12.35,1.0,24.5,2.4765384001174837,474491.98242599616,0
11.97,1,114.68,1,97.97,172.1,168.24,150.6,12.17,0.0,21.18,2.8678989020441064,479260.7061294755,0
11.97,0,114.19,0,78.9,159.4,152.64,139.6,12.3,1.0,17.22,2.3702437414678603,488942.41461545986,0
11.97,1,102.73,1,107.44,154.7,145.86,169.2,12.34,0.0,27.23,2.8154087194227095,341123.54748921306,0
11.97,0,115.7,0,83.87,140.1,150.1,151.7,12.29,1.0,18.18,2.5952547069568657,493856.3675768817,0
11.97,1,111.78,0,96.42,149.6,142.84,197.8,12.29,0.0,21.76,2.5257286443082556,334368.84868262074,0
11.97,1,109.83,1,92.5,142.2,162.41,157.7,12.26,0.0,34.08,2.681021528714291,396329.0184739155,0
11.97,1,110.84,1,96.73,155.3,160.09,160.8,12.25,0.0,25.02,2.9856819377004897,388481.17810109997,0
11.98,1,115.34,1,104.92,147.8,181.17,178.4,12.22,0.0,24.06,3.0301337002713233,465096.4116686539,0
11.97,1,113.5,1,103.99,166.8,157.15,153.9,12.2,1.0,26.08,3.0007198150650303,380788.7353793437,0
11.97,0,112.56,0,89.89,172.1,155.08,182.5,12.23,1.0,21.62,2.803360380906535,469770.7083161708,0
11.97,0,110.51,0,104.17,162.7,130.9,194.5,12.27,1.0,21.36,2.509599262378372,465096.4116686539,0
11.97,0,114.83,1,101.43,197.8,157.24,152.9,12.24,0.0,24.81,3.152736022363656,376999.82415587525,0
11.97,1,116.52,1,97.16,173.0,170.66,150.0,12.21,0.0,21.89,3.054001181677967,479260.7061294755,0
11.97,0,113.24,0,98.19,167.8,134.78,169.9,12.4,1.0,22.79,2.89591193827178,465096.4116686539,0
11.97,1,108.46,1,94.13,154.3,149.77,149.7,12.3,0.0,24.81,2.5572273113676265,396329.0184739155,0
11.97,1,108.55,1,90.54,157.6,166.48,139.4,12.17,0.0,24.63,3.086486636822455,400312.1913298826,0
11.97,0,115.77,0,94.48,149.5,136.21,157.4,12.29,1.0,22.39,2.7536607123542622,488942.41461545986,0
11.97,0,111.33,0,93.92,172.1,149.95,183.4,12.24,1.0,20.26,3.0155349008501706,469770.7083161708,0
11.97,0,112.55,0,80.84,196.7,157.71,185.1,12.21,1.0,18.34,2.8154087194227095,503832.9279826815,0
11.97,0,108.15,1,97.36,197.6,147.98,191.1,12.18,1.0,23.52,3.1945831322991562,373248.61322898994,0
11.97,1,109.53,1,107.72,150.6,160.09,157.3,12.31,1.0,26.87,2.4336133554004498,369534.7274744691,0
11.97,1,116.94,1,105.19,159.3,155.13,180.9,12.33,0.0,23.81,3.068052935133617,396329.0184739155,0
11.97,1,116.31,1,95.54,185.7,147.85,181.7,12.24,1.0,24.16,2.7013612129514133,369534.7274744691,0
11.97,1,110.84,1,98.22,174.5,156.75,197.5,12.17,0.0,21.6,3.265759410767051,493856.3675768817,0
11.97,1,114.67,1,89.05,154.7,152.24,144.6,12.25,0.0,22.41,2.580216829592325,400312.1913298826,0
11.97,0,112.0,1,98.36,197.9,144.07,151.6,12.18,1.0,24.93,3.3603753871419,380788.7353793437,0
11.97,0,112.6,0,105.95,157.4,155.08,161.3,12.33,1.0,21.3,2.8213788864092133,503832.9279826815,0
11.97,1,111.97,1,111.61,140.3,155.28,134.5,12.21,1.0,23.89,2.8735646395797834,369534.7274744691,0
11.97,1,109.8,1,100.98,196.6,165.7,180.9,12.25,0.0,27.78,2.6741486494265287,373248.61322898994,0
11.97,1,117.89,1,86.22,173.1,155.77,174.9,12.24,0.0,24.1,2.5952547069568657,396329.0184739155,0
11.97,0,114.82,0,93.58,189.8,150.95,167.2,12.22,1.0,22.13,3.109060958860994,469770.7083161708,0
11.98,1,105.55,1,107.79,174.2,182.24,155.8,12.29,0.0,25.89,2.580216829592325,396329.0184739155,0
11.98,1,112.02,1,92.59,190.1,167.86,179.1,12.33,0.0,22.37,2.424802725718295,396329.0184739155,0
11.97,0,114.07,0,100.63,164.2,153.24,155.5,12.31,1.0,23.66,2.954910279033736,460468.6250498847,0
11.97,0,114.84,0,102.25,151.8,156.04,170.7,12.35,1.0,22.46,2.341805806147327,498819.7065866096,0
11.97,1,114.91,1,100.88,140.1,169.52,154.7,12.18,0.0,22.59,3.1354942159291497,474491.98242599616,0
11.98,1,111.38,1,98.83,164.0,177.35,161.3,12.24,0.0,28.38,3.6054978451748854,396329.0184739155,0
11.97,1,114.86,1,105.47,158.5,173.17,131.3,12.16,0.0,23.13,3.0633909220278057,469770.7083161708,0
11.97,1,117.26,1,96.09,172.4,169.32,171.6,12.22,0.0,21.21,2.667228206581955,469770.7083161708,0
11.97,1,112.99,1,109.35,173.0,161.81,189.1,12.29,0.0,26.36,3.054001181677967,488942.41461545986,0
11.97,0,113.61,0,99.17,172.1,153.09,133.5,12.24,1.0,25.65,3.0492730404820207,455886.88567734644,0
11.97,1,115.04,1,103.03,159.4,180.23,149.8,12.34,0.0,26.55,2.6461747973841225,469770.7083161708,0
11.97,0,114.38,0,79.45,186.2,151.94,144.2,12.3,1.0,18.96,2.8094026953624978,498819.7065866096,0
11.97,0,111.75,0,98.83,153.0,147.58,145.0,12.23,1.0,22.35,3.295836866004329,479260.7061294755,0
11.97,1,113.87,1,94.73,154.3,167.32,132.2,12.25,0.0,21.7,2.4159137783010487,474491.98242599616,0
11.97,1,112.32,1,98.68,159.4,135.83,155.8,12.21,0.0,25.04,2.8678989020441064,331041.82304912945,0
11.97,1,119.29,1,98.89,166.5,152.86,159.8,12.21,0.0,21.9,2.7212954278522306,484077.356302953,0
11.97,1,116.62,1,93.98,157.8,153.02,150.0,12.2,1.0,24.04,3.068052935133617,369534.7274744691,0
11.97,0,117.19,1,94.39,197.9,156.57,169.5,12.24,1.0,24.08,3.1135153092103742,369534.7274744691,0
11.97,1,113.35,1,100.45,152.0,160.52,141.1,12.3,1.0,24.6,2.3608540011180215,369534.7274744691,0
11.97,0,111.87,0,80.17,143.7,155.08,145.7,12.34,1.0,18.31,3.1135153092103742,503832.9279826815,0
11.97,0,107.93,0,81.63,129.9,150.36,185.1,12.24,1.0,16.54,2.5877640352277083,493856.3675768817,0
11.97,1,108.94,1,95.44,168.9,156.52,175.8,12.26,1.0,23.73,3.4111477125153233,369534.7274744691,0
11.97,1,109.56,1,103.41,166.6,154.02,156.7,12.23,0.0,26.58,2.9444389791664403,344551.8961378237,0
11.97,1,110.24,1,101.97,141.1,156.67,168.7,12.44,0.0,24.16,2.533696813957432,484077.356302953,0
11.97,0,110.83,0,101.88,153.2,151.51,162.7,12.34,1.0,22.26,3.202746442938317,469770.7083161708,0
11.97,1,106.98,1,109.66,190.0,160.28,162.9,12.15,0.0,26.96,3.0349529867072724,341123.54748921306,0
11.97,0,114.47,0,99.13,121.6,138.56,156.8,12.16,1.0,23.69,2.9444389791664403,460468.6250498847,0
11.97,1,114.03,1,102.69,127.7,154.07,161.6,12.3,1.0,26.04,3.66612246699132,369534.7274744691,0
11.97,1,114.11,1,102.53,140.4,164.43,160.6,12.34,1.0,26.98,2.8507065015037334,369534.7274744691,0
11.97,0,111.93,0,103.79,138.9,146.68,152.1,12.17,1.0,21.24,2.8094026953624978,484077.356302953,0
11.98,1,110.18,1,95.35,165.1,173.5,130.7,12.33,0.0,25.13,2.7013612129514133,469770.7083161708,0
11.97,1,115.09,1,100.57,171.1,170.69,126.3,12.24,0.0,24.73,2.653241964607215,469770.7083161708,0
11.97,1,111.48,1,100.16,147.1,175.78,147.9,12.18,0.0,24.48,3.0349529867072724,469770.7083161708,0
11.97,0,110.83,0,81.79,153.2,160.06,148.3,12.29,1.0,19.97,2.624668592163159,493856.3675768817,0
11.97,1,118.45,1,96.54,150.4,156.0,147.0,12.27,0.0,23.06,2.9601050959108397,484077.356302953,0
11.97,0,119.67,0,82.35,162.6,144.44,148.9,12.23,1.0,16.7,2.760009940032921,498819.7065866096,0
